op_index,op_type,op_name,preferred_devices,supported_devices,estimated_cost
19,ios18.cast,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15ee28d00>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15ee28b20>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15ee28b80>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15ee28be0>,0.00012456658392492602
20,select,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15ee28be0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15ee28c40>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15ee28b20>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15ee28b80>,0.00020761225032300102
21,const,,,,0.0
22,const,,,,0.0
23,ios18.cast,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15ee28b20>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15ee28ca0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15ee28d00>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15ee28c40>,0.00012456658392492602
24,select,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15ee28c40>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15ee28b80>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15ee28ca0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15ee28d00>,0.00020761225032300102
25,const,,,,0.0
26,const,,,,0.0
27,const,,,,0.0
28,const,,,,0.0
29,ios18.layer_norm,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15ee28ca0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15ee28be0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15ee28b20>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15ee28b80>,0.0005002203213298989
30,const,,,,0.0
31,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15ee28b20>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15ee28c40>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15ee28d00>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15ee28be0>,0.0005002254297890628
32,const,,,,0.0
33,const,,,,0.0
34,ios18.linear,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15ee28d00>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15ee28ca0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15ee28b80>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15ee28c40>,0.001059414274729414
35,const,,,,0.0
36,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15ee28b80>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15ee28b20>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15ee28be0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15ee28ca0>,0.0015006686266784428
37,const,,,,0.0
38,const,,,,0.0
39,split,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15ee28be0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15ee28d00>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15ee28c40>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15ee28b20>,0.0010004508595781256
40,const,,,,0.0
41,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15ee28c40>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15ee28b80>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15ee28ca0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15ee28d00>,0.0005002305382482268
42,const,,,,0.0
43,const,,,,0.0
44,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15ee28ca0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15ee28be0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15ee28b20>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15ee28b80>,0.0005002305382482268
45,const,,,,0.0
46,const,,,,0.0
47,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15ee28b20>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15ee28c40>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15ee28d00>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15ee28be0>,0.0005002305382482268
48,const,,,,0.0
49,ios18.transpose,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15ee28d00>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15ee28ca0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15ee28b80>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15ee28c40>,0.0007989844112909167
50,ios18.transpose,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15ee28c40>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15ee28be0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15ee28ca0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15ee28b80>,0.0007989844112909167
51,ios18.transpose,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15ee28b80>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15ee28d00>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15ee28be0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15ee28ca0>,0.0007989844112909167
52,ios18.scaled_dot_product_attention,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15ee28ca0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15ee28c40>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15ee28d00>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15ee28be0>,0.0010834850319430818
53,const,,,,0.0
54,const,,,,0.0
55,ios18.transpose,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15ee28d00>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15ee28b20>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15ee28b80>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15ee28c40>,0.0007989844112909167
56,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15ee28c40>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15ee28be0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15ee28b20>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15ee28b80>,0.0005002254297890628
57,const,,,,0.0
58,const,,,,0.0
59,ios18.linear,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15ee28b20>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15ee28ca0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15ee28d00>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15ee28be0>,0.002650830503884283
60,const,,,,0.0
61,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15ee28d00>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15ee28c40>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15ee28b80>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15ee28ca0>,0.0005002279840186448
62,ios18.add,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15ee28ca0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15ee28be0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15ee28c40>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15ee28b80>,0.0010150853495903397
63,const,,,,0.0
64,const,,,,0.0
65,const,,,,0.0
66,ios18.layer_norm,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15ee28c40>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15ee28b20>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15ee28d00>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15ee28be0>,0.0005002203213298989
67,const,,,,0.0
68,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15ee28d00>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15ee28ca0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15ee28b80>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15ee28b20>,0.0005002254297890628
69,const,,,,0.0
70,const,,,,0.0
71,ios18.linear,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15ee28b80>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15ee28c40>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15ee28be0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15ee28ca0>,0.0010594169795041292
72,const,,,,0.0
73,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15ee28be0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15ee28d00>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15ee28b20>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15ee28c40>,0.0020008889480083417
74,const,,,,0.0
75,ios18.gelu,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15ee28b20>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15ee28b80>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15ee28ca0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15ee28d00>,0.0020008812853195956
76,const,,,,0.0
77,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15ee28ca0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15ee28be0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15ee28c40>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15ee28b80>,0.0020008863937787595
78,const,,,,0.0
79,const,,,,0.0
80,ios18.linear,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15ee28c40>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15ee28b20>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15ee28d00>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15ee28be0>,0.0424131865446954
81,const,,,,0.0
82,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15ee28d00>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15ee28ca0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15ee28b80>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15ee28b20>,0.0005002279840186448
83,ios18.add,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15ee28b20>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15ee28be0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15ee28ca0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15ee28b80>,0.0010150853495903397
84,const,,,,0.0
85,const,,,,0.0
86,const,,,,0.0
87,ios18.layer_norm,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15ee28ca0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15ee28c40>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15ee28d00>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15ee28be0>,0.0005002203213298989
88,const,,,,0.0
89,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15ee28d00>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15ee28b20>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15ee28b80>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15ee28c40>,0.0005002254297890628
90,const,,,,0.0
91,const,,,,0.0
92,ios18.linear,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15ee28b80>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15ee28ca0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15ee28be0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15ee28b20>,0.001059414274729414
93,const,,,,0.0
94,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15ee28be0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15ee28d00>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15ee28c40>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15ee28ca0>,0.0015006686266784428
95,const,,,,0.0
96,const,,,,0.0
97,split,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15ee28c40>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15ee28b80>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15ee28b20>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15ee28d00>,0.0010004508595781256
98,const,,,,0.0
99,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15ee28b20>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15ee28be0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15ee28ca0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15ee28b80>,0.0005002305382482268
100,const,,,,0.0
101,const,,,,0.0
102,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15ee28ca0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15ee28c40>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15ee28d00>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15ee28be0>,0.0005002305382482268
103,const,,,,0.0
104,const,,,,0.0
105,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15ee28d00>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15ee28b20>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15ee28b80>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15ee28c40>,0.0005002305382482268
106,const,,,,0.0
107,ios18.transpose,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15ee28b80>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15ee28ca0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15ee28be0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15ee28b20>,0.0007989844112909167
108,ios18.transpose,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15ee28b20>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15ee28c40>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15ee28ca0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15ee28be0>,0.0007989844112909167
109,ios18.transpose,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15ee28be0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15ee28b80>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15ee28c40>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15ee28ca0>,0.0007989844112909167
110,ios18.scaled_dot_product_attention,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15ee28ca0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15ee28b20>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15ee28b80>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15ee28c40>,0.0010834850319430818
111,const,,,,0.0
112,const,,,,0.0
113,ios18.transpose,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15ee28b80>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15ee28d00>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15ee28be0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15ee28b20>,0.0007989844112909167
114,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15ee28b20>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15ee28c40>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15ee28d00>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15ee28be0>,0.0005002254297890628
115,const,,,,0.0
116,const,,,,0.0
117,ios18.linear,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15ee28d00>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15ee28ca0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15ee28b80>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15ee28c40>,0.002650830503884283
118,const,,,,0.0
119,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15ee28b80>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15ee28b20>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15ee28be0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15ee28ca0>,0.0005002279840186448
120,ios18.add,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15ee28ca0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15ee28c40>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15ee28b20>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15ee28be0>,0.0010150853495903397
121,const,,,,0.0
122,const,,,,0.0
123,const,,,,0.0
124,ios18.layer_norm,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15ee28b20>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15ee28d00>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15ee28b80>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15ee28c40>,0.0005002203213298989
125,const,,,,0.0
126,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15ee28b80>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15ee28ca0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15ee28be0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15ee28d00>,0.0005002254297890628
127,const,,,,0.0
128,const,,,,0.0
129,ios18.linear,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15ee28be0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15ee28b20>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15ee28c40>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15ee28ca0>,0.0010594169795041292
130,const,,,,0.0
131,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15ee28c40>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15ee28b80>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15ee28d00>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15ee28b20>,0.0020008889480083417
132,const,,,,0.0
133,ios18.gelu,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15ee28d00>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15ee28be0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15ee28ca0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15ee28b80>,0.0020008812853195956
134,const,,,,0.0
135,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15ee28ca0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15ee28c40>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15ee28b20>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15ee28be0>,0.0020008863937787595
136,const,,,,0.0
137,const,,,,0.0
138,ios18.linear,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15ee28b20>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15ee28d00>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15ee28b80>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15ee28c40>,0.0424131865446954
139,const,,,,0.0
140,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15ee28b80>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15ee28ca0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15ee28be0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15ee28d00>,0.0005002279840186448
141,ios18.add,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15ee28d00>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15ee28c40>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15ee28ca0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15ee28be0>,0.0010150853495903397
142,const,,,,0.0
143,const,,,,0.0
144,const,,,,0.0
145,ios18.layer_norm,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15ee28ca0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15ee28b20>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15ee28b80>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15ee28c40>,0.0005002203213298989
146,const,,,,0.0
147,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15ee28b80>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15ee28d00>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15ee28be0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15ee28b20>,0.0005002254297890628
148,const,,,,0.0
149,const,,,,0.0
150,ios18.linear,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15ee28be0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15ee28ca0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15ee28c40>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15ee28d00>,0.001059414274729414
151,const,,,,0.0
152,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15ee28c40>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15ee28b80>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15ee28b20>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15ee28ca0>,0.0015006686266784428
153,const,,,,0.0
154,const,,,,0.0
155,split,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15ee28b20>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15ee28be0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15ee28d00>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15ee28b80>,0.0010004508595781256
156,const,,,,0.0
157,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15ee28d00>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15ee28c40>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15ee28ca0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15ee28be0>,0.0005002305382482268
158,const,,,,0.0
159,const,,,,0.0
160,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15ee28ca0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15ee28b20>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15ee28b80>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15ee28c40>,0.0005002305382482268
161,const,,,,0.0
162,const,,,,0.0
163,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15ee28b80>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15ee28d00>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15ee28be0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15ee28b20>,0.0005002305382482268
164,const,,,,0.0
165,ios18.transpose,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15ee28be0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15ee28ca0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15ee28c40>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15ee28d00>,0.0007989844112909167
166,ios18.transpose,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15ee28d00>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15ee28b20>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15ee28ca0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15ee28c40>,0.0007989844112909167
167,ios18.transpose,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15ee28c40>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x15ee28be0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x15ee28b20>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x15ee28ca0>,0.0007989844112909167
