op_index,op_type,op_name,preferred_devices,supported_devices,estimated_cost
19,ios18.cast,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x133e95c40>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x133e95a60>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x133e95ac0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x133e95b20>,2.0509191039264387e-05
20,select,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x133e95b20>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x133e95b80>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x133e95a60>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x133e95ac0>,3.4185429961894714e-05
21,const,,,,0.0
22,const,,,,0.0
23,ios18.cast,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x133e95a60>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x133e95be0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x133e95c40>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x133e95b80>,2.0509191039264387e-05
24,select,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x133e95b80>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x133e95ac0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x133e95be0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x133e95c40>,3.4185429961894714e-05
25,const,,,,0.0
26,const,,,,0.0
27,const,,,,0.0
28,const,,,,0.0
29,ios18.layer_norm,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x133e95be0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x133e95b20>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x133e95a60>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x133e95ac0>,0.00033335574006677357
30,const,,,,0.0
31,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x133e95a60>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x133e95b80>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x133e95c40>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x133e95b20>,0.00033336951965258976
32,const,,,,0.0
33,const,,,,0.0
34,ios18.linear,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x133e95c40>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x133e95be0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x133e95ac0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x133e95b80>,0.001766610963363758
35,const,,,,0.0
36,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x133e95ac0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x133e95a60>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x133e95b20>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x133e95be0>,0.001000087889579045
37,const,,,,0.0
38,const,,,,0.0
39,split,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x133e95b20>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x133e95c40>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x133e95b80>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x133e95a60>,0.0006667390393051795
40,const,,,,0.0
41,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x133e95b80>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x133e95ac0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x133e95be0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x133e95c40>,0.00033338329923840606
42,const,,,,0.0
43,const,,,,0.0
44,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x133e95be0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x133e95b20>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x133e95a60>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x133e95ac0>,0.00033338329923840606
45,const,,,,0.0
46,const,,,,0.0
47,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x133e95a60>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x133e95b80>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x133e95c40>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x133e95b20>,0.00033338329923840606
48,const,,,,0.0
49,ios18.transpose,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x133e95c40>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x133e95be0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x133e95ac0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x133e95b80>,0.00035342151427259535
50,ios18.transpose,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x133e95b80>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x133e95b20>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x133e95be0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x133e95ac0>,0.00035342151427259535
51,ios18.transpose,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x133e95ac0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x133e95c40>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x133e95b20>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x133e95be0>,0.00035342151427259535
52,ios18.scaled_dot_product_attention,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x133e95be0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x133e95b80>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x133e95c40>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x133e95b20>,0.0006803842741597233
53,const,,,,0.0
54,const,,,,0.0
55,ios18.transpose,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x133e95c40>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x133e95a60>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x133e95ac0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x133e95b80>,0.00035342151427259535
56,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x133e95b80>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x133e95b20>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x133e95a60>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x133e95ac0>,0.00033336951965258976
57,const,,,,0.0
58,const,,,,0.0
59,ios18.linear,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x133e95a60>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x133e95be0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x133e95c40>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x133e95b20>,0.0017665744521989804
60,const,,,,0.0
61,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x133e95c40>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x133e95b80>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x133e95ac0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x133e95be0>,0.00033337640944549793
62,ios18.add,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x133e95be0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x133e95b20>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x133e95b80>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x133e95ac0>,0.0006764709739180312
63,const,,,,0.0
64,const,,,,0.0
65,const,,,,0.0
66,ios18.layer_norm,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x133e95b80>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x133e95a60>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x133e95c40>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x133e95b20>,0.00033335574006677357
67,const,,,,0.0
68,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x133e95c40>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x133e95be0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x133e95ac0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x133e95a60>,0.00033336951965258976
69,const,,,,0.0
70,const,,,,0.0
71,ios18.linear,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x133e95ac0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x133e95b80>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x133e95b20>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x133e95be0>,0.0017666292189461477
72,const,,,,0.0
73,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x133e95b20>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x133e95c40>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x133e95a60>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x133e95b80>,0.0013334436296458185
74,const,,,,0.0
75,ios18.gelu,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x133e95a60>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x133e95ac0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x133e95be0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x133e95c40>,0.0013334229602670943
76,const,,,,0.0
77,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x133e95be0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x133e95b20>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x133e95b80>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x133e95ac0>,0.0013334367398529102
78,const,,,,0.0
79,const,,,,0.0
80,ios18.linear,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x133e95b80>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x133e95a60>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x133e95c40>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x133e95b20>,0.02826491740144785
81,const,,,,0.0
82,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x133e95c40>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x133e95be0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x133e95ac0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x133e95a60>,0.00033337640944549793
83,ios18.add,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x133e95a60>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x133e95b20>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x133e95be0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x133e95ac0>,0.0006764709739180312
84,const,,,,0.0
85,const,,,,0.0
86,const,,,,0.0
87,ios18.layer_norm,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x133e95be0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x133e95b80>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x133e95c40>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x133e95b20>,0.00033335574006677357
88,const,,,,0.0
89,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x133e95c40>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x133e95a60>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x133e95ac0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x133e95b80>,0.00033336951965258976
90,const,,,,0.0
91,const,,,,0.0
92,ios18.linear,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x133e95ac0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x133e95be0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x133e95b20>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x133e95a60>,0.001766610963363758
93,const,,,,0.0
94,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x133e95b20>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x133e95c40>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x133e95b80>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x133e95be0>,0.001000087889579045
95,const,,,,0.0
96,const,,,,0.0
97,split,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x133e95b80>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x133e95ac0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x133e95a60>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x133e95c40>,0.0006667390393051795
98,const,,,,0.0
99,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x133e95a60>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x133e95b20>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x133e95be0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x133e95ac0>,0.00033338329923840606
100,const,,,,0.0
101,const,,,,0.0
102,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x133e95be0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x133e95b80>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x133e95c40>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x133e95b20>,0.00033338329923840606
103,const,,,,0.0
104,const,,,,0.0
105,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x133e95c40>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x133e95a60>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x133e95ac0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x133e95b80>,0.00033338329923840606
106,const,,,,0.0
107,ios18.transpose,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x133e95ac0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x133e95be0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x133e95b20>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x133e95a60>,0.00035342151427259535
108,ios18.transpose,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x133e95a60>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x133e95b80>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x133e95be0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x133e95b20>,0.00035342151427259535
109,ios18.transpose,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x133e95b20>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x133e95ac0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x133e95b80>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x133e95be0>,0.00035342151427259535
110,ios18.scaled_dot_product_attention,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x133e95be0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x133e95a60>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x133e95ac0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x133e95b80>,0.0006803842741597233
111,const,,,,0.0
112,const,,,,0.0
113,ios18.transpose,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x133e95ac0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x133e95c40>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x133e95b20>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x133e95a60>,0.00035342151427259535
114,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x133e95a60>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x133e95b80>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x133e95c40>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x133e95b20>,0.00033336951965258976
115,const,,,,0.0
116,const,,,,0.0
117,ios18.linear,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x133e95c40>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x133e95be0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x133e95ac0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x133e95b80>,0.0017665744521989804
118,const,,,,0.0
119,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x133e95ac0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x133e95a60>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x133e95b20>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x133e95be0>,0.00033337640944549793
120,ios18.add,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x133e95be0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x133e95b80>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x133e95a60>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x133e95b20>,0.0006764709739180312
121,const,,,,0.0
122,const,,,,0.0
123,const,,,,0.0
124,ios18.layer_norm,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x133e95a60>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x133e95c40>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x133e95ac0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x133e95b80>,0.00033335574006677357
125,const,,,,0.0
126,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x133e95ac0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x133e95be0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x133e95b20>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x133e95c40>,0.00033336951965258976
127,const,,,,0.0
128,const,,,,0.0
129,ios18.linear,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x133e95b20>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x133e95a60>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x133e95b80>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x133e95be0>,0.0017666292189461477
130,const,,,,0.0
131,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x133e95b80>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x133e95ac0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x133e95c40>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x133e95a60>,0.0013334436296458185
132,const,,,,0.0
133,ios18.gelu,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x133e95c40>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x133e95b20>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x133e95be0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x133e95ac0>,0.0013334229602670943
134,const,,,,0.0
135,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x133e95be0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x133e95b80>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x133e95a60>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x133e95b20>,0.0013334367398529102
136,const,,,,0.0
137,const,,,,0.0
138,ios18.linear,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x133e95a60>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x133e95c40>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x133e95ac0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x133e95b80>,0.02826491740144785
139,const,,,,0.0
140,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x133e95ac0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x133e95be0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x133e95b20>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x133e95c40>,0.00033337640944549793
141,ios18.add,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x133e95c40>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x133e95b80>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x133e95be0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x133e95b20>,0.0006764709739180312
142,const,,,,0.0
143,const,,,,0.0
144,const,,,,0.0
145,ios18.layer_norm,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x133e95be0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x133e95a60>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x133e95ac0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x133e95b80>,0.00033335574006677357
146,const,,,,0.0
147,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x133e95ac0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x133e95c40>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x133e95b20>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x133e95a60>,0.00033336951965258976
148,const,,,,0.0
149,const,,,,0.0
150,ios18.linear,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x133e95b20>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x133e95be0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x133e95b80>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x133e95c40>,0.001766610963363758
151,const,,,,0.0
152,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x133e95b80>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x133e95ac0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x133e95a60>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x133e95be0>,0.001000087889579045
153,const,,,,0.0
154,const,,,,0.0
155,split,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x133e95a60>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x133e95b20>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x133e95c40>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x133e95ac0>,0.0006667390393051795
156,const,,,,0.0
157,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x133e95c40>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x133e95b80>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x133e95be0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x133e95b20>,0.00033338329923840606
158,const,,,,0.0
159,const,,,,0.0
160,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x133e95be0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x133e95a60>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x133e95ac0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x133e95b80>,0.00033338329923840606
161,const,,,,0.0
162,const,,,,0.0
163,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x133e95ac0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x133e95c40>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x133e95b20>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x133e95a60>,0.00033338329923840606
164,const,,,,0.0
165,ios18.transpose,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x133e95b20>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x133e95be0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x133e95b80>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x133e95c40>,0.00035342151427259535
166,ios18.transpose,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x133e95c40>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x133e95a60>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x133e95be0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x133e95b80>,0.00035342151427259535
167,ios18.transpose,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x133e95b80>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x133e95b20>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x133e95a60>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x133e95be0>,0.00035342151427259535
168,ios18.scaled_dot_product_attention,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x133e95be0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x133e95c40>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x133e95b20>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x133e95a60>,0.0006803842741597233
169,const,,,,0.0
170,const,,,,0.0
