op_index,op_type,op_name,preferred_devices,supported_devices,estimated_cost
19,ios18.cast,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x135495cd0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x135495af0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x135495b50>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x135495bb0>,0.00041654003032473596
20,select,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x135495bb0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x135495c10>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x135495af0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x135495b50>,0.0006942344473407444
21,const,,,,0.0
22,const,,,,0.0
23,ios18.cast,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x135495af0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x135495c70>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x135495cd0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x135495c10>,0.00041654003032473596
24,select,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x135495c10>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x135495b50>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x135495c70>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x135495cd0>,0.0006942344473407444
25,const,,,,0.0
26,const,,,,0.0
27,const,,,,0.0
28,const,,,,0.0
29,ios18.layer_norm,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x135495c70>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x135495bb0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x135495af0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x135495b50>,0.000834710354310234
30,const,,,,0.0
31,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x135495af0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x135495c10>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x135495cd0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x135495bb0>,0.0008347146081749719
32,const,,,,0.0
33,const,,,,0.0
34,ios18.linear,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x135495cd0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x135495c70>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x135495b50>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x135495c10>,0.0017678223649274848
35,const,,,,0.0
36,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x135495b50>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x135495af0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x135495bb0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x135495c70>,0.002504137443727809
37,const,,,,0.0
38,const,,,,0.0
39,split,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x135495bb0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x135495cd0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x135495c10>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x135495af0>,0.0016694292163499439
40,const,,,,0.0
41,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x135495c10>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x135495b50>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x135495c70>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x135495cd0>,0.0008347188620397096
42,const,,,,0.0
43,const,,,,0.0
44,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x135495c70>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x135495bb0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x135495af0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x135495b50>,0.0008347188620397096
45,const,,,,0.0
46,const,,,,0.0
47,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x135495af0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x135495c10>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x135495cd0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x135495bb0>,0.0008347188620397096
48,const,,,,0.0
49,ios18.transpose,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x135495cd0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x135495c70>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x135495b50>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x135495c10>,0.0013332399915362133
50,ios18.transpose,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x135495c10>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x135495bb0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x135495c70>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x135495b50>,0.0013332399915362133
51,ios18.transpose,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x135495b50>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x135495cd0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x135495bb0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x135495c70>,0.0013332399915362133
52,ios18.scaled_dot_product_attention,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x135495c70>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x135495c10>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x135495cd0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x135495bb0>,0.0019471140621702921
53,const,,,,0.0
54,const,,,,0.0
55,ios18.transpose,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x135495cd0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x135495af0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x135495b50>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x135495c10>,0.0013332399915362133
56,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x135495c10>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x135495bb0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x135495af0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x135495b50>,0.0008347146081749719
57,const,,,,0.0
58,const,,,,0.0
59,ios18.linear,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x135495af0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x135495c70>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x135495cd0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x135495bb0>,0.001767817860341889
60,const,,,,0.0
61,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x135495cd0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x135495c10>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x135495b50>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x135495c70>,0.0008347167351073408
62,ios18.add,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x135495c70>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x135495bb0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x135495c10>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x135495b50>,0.0016938581174771553
63,const,,,,0.0
64,const,,,,0.0
65,const,,,,0.0
66,ios18.layer_norm,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x135495c10>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x135495af0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x135495cd0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x135495bb0>,0.000834710354310234
67,const,,,,0.0
68,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x135495cd0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x135495c70>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x135495b50>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x135495af0>,0.0008347146081749719
69,const,,,,0.0
70,const,,,,0.0
71,ios18.linear,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x135495b50>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x135495c10>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x135495bb0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x135495c70>,0.0017678246172202826
72,const,,,,0.0
73,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x135495bb0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x135495cd0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x135495af0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x135495c10>,0.003338847798038043
74,const,,,,0.0
75,ios18.gelu,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x135495af0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x135495b50>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x135495c70>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x135495cd0>,0.003338841417240936
76,const,,,,0.0
77,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x135495c70>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x135495bb0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x135495c10>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x135495b50>,0.003338845671105674
78,const,,,,0.0
79,const,,,,0.0
80,ios18.linear,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x135495c10>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x135495af0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x135495cd0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x135495bb0>,0.028285051981078245
81,const,,,,0.0
82,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x135495cd0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x135495c70>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x135495b50>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x135495af0>,0.0008347167351073408
83,ios18.add,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x135495af0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x135495bb0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x135495c70>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x135495b50>,0.0016938581174771553
84,const,,,,0.0
85,const,,,,0.0
86,const,,,,0.0
87,ios18.layer_norm,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x135495c70>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x135495c10>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x135495cd0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x135495bb0>,0.000834710354310234
88,const,,,,0.0
89,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x135495cd0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x135495af0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x135495b50>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x135495c10>,0.0008347146081749719
90,const,,,,0.0
91,const,,,,0.0
92,ios18.linear,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x135495b50>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x135495c70>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x135495bb0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x135495af0>,0.0017678223649274848
93,const,,,,0.0
94,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x135495bb0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x135495cd0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x135495c10>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x135495c70>,0.002504137443727809
95,const,,,,0.0
96,const,,,,0.0
97,split,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x135495c10>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x135495b50>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x135495af0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x135495cd0>,0.0016694292163499439
98,const,,,,0.0
99,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x135495af0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x135495bb0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x135495c70>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x135495b50>,0.0008347188620397096
100,const,,,,0.0
101,const,,,,0.0
102,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x135495c70>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x135495c10>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x135495cd0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x135495bb0>,0.0008347188620397096
103,const,,,,0.0
104,const,,,,0.0
105,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x135495cd0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x135495af0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x135495b50>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x135495c10>,0.0008347188620397096
106,const,,,,0.0
107,ios18.transpose,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x135495b50>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x135495c70>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x135495bb0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x135495af0>,0.0013332399915362133
108,ios18.transpose,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x135495af0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x135495c10>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x135495c70>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x135495bb0>,0.0013332399915362133
109,ios18.transpose,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x135495bb0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x135495b50>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x135495c10>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x135495c70>,0.0013332399915362133
110,ios18.scaled_dot_product_attention,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x135495c70>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x135495af0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x135495b50>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x135495c10>,0.0019471140621702921
111,const,,,,0.0
112,const,,,,0.0
113,ios18.transpose,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x135495b50>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x135495cd0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x135495bb0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x135495af0>,0.0013332399915362133
114,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x135495af0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x135495c10>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x135495cd0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x135495bb0>,0.0008347146081749719
115,const,,,,0.0
116,const,,,,0.0
117,ios18.linear,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x135495cd0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x135495c70>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x135495b50>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x135495c10>,0.001767817860341889
118,const,,,,0.0
119,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x135495b50>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x135495af0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x135495bb0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x135495c70>,0.0008347167351073408
120,ios18.add,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x135495c70>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x135495c10>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x135495af0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x135495bb0>,0.0016938581174771553
121,const,,,,0.0
122,const,,,,0.0
123,const,,,,0.0
124,ios18.layer_norm,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x135495af0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x135495cd0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x135495b50>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x135495c10>,0.000834710354310234
125,const,,,,0.0
126,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x135495b50>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x135495c70>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x135495bb0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x135495cd0>,0.0008347146081749719
127,const,,,,0.0
128,const,,,,0.0
129,ios18.linear,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x135495bb0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x135495af0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x135495c10>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x135495c70>,0.0017678246172202826
130,const,,,,0.0
131,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x135495c10>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x135495b50>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x135495cd0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x135495af0>,0.003338847798038043
132,const,,,,0.0
133,ios18.gelu,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x135495cd0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x135495bb0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x135495c70>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x135495b50>,0.003338841417240936
134,const,,,,0.0
135,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x135495c70>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x135495c10>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x135495af0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x135495bb0>,0.003338845671105674
136,const,,,,0.0
137,const,,,,0.0
138,ios18.linear,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x135495af0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x135495cd0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x135495b50>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x135495c10>,0.028285051981078245
139,const,,,,0.0
140,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x135495b50>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x135495c70>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x135495bb0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x135495cd0>,0.0008347167351073408
141,ios18.add,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x135495cd0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x135495c10>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x135495c70>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x135495bb0>,0.0016938581174771553
142,const,,,,0.0
143,const,,,,0.0
144,const,,,,0.0
145,ios18.layer_norm,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x135495c70>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x135495af0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x135495b50>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x135495c10>,0.000834710354310234
146,const,,,,0.0
147,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x135495b50>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x135495cd0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x135495bb0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x135495af0>,0.0008347146081749719
148,const,,,,0.0
149,const,,,,0.0
150,ios18.linear,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x135495bb0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x135495c70>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x135495c10>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x135495cd0>,0.0017678223649274848
151,const,,,,0.0
152,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x135495c10>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x135495b50>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x135495af0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x135495c70>,0.002504137443727809
153,const,,,,0.0
154,const,,,,0.0
155,split,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x135495af0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x135495bb0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x135495cd0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x135495b50>,0.0016694292163499439
156,const,,,,0.0
157,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x135495cd0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x135495c10>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x135495c70>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x135495bb0>,0.0008347188620397096
158,const,,,,0.0
159,const,,,,0.0
160,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x135495c70>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x135495af0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x135495b50>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x135495c10>,0.0008347188620397096
161,const,,,,0.0
162,const,,,,0.0
163,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x135495b50>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x135495cd0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x135495bb0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x135495af0>,0.0008347188620397096
164,const,,,,0.0
165,ios18.transpose,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x135495bb0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x135495c70>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x135495c10>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x135495cd0>,0.0013332399915362133
166,ios18.transpose,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x135495cd0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x135495af0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x135495c70>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x135495c10>,0.0013332399915362133
167,ios18.transpose,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x135495c10>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x135495bb0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x135495af0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x135495c70>,0.0013332399915362133
168,ios18.scaled_dot_product_attention,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x135495c70>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x135495cd0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x135495bb0>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x135495af0>,0.0019471140621702921
169,const,,,,0.0
170,const,,,,0.0
171,ios18.transpose,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x135495bb0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x135495b50>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x135495c10>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x135495cd0>,0.0013332399915362133
172,ios18.reshape,,<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x135495cd0>,<coremltools.models.compute_device.MLCPUComputeDevice object at 0x135495af0>|<coremltools.models.compute_device.MLGPUComputeDevice object at 0x135495b50>|<coremltools.models.compute_device.MLNeuralEngineComputeDevice object at 0x135495c10>,0.0008347146081749719
173,const,,,,0.0
174,const,,,,0.0
